name,price_usd,mark_price_usd,star_rating,review_count,colour_encoded,colour_: Army Green,colour_: Baby Pink,colour_: Beige,colour_: Black,colour_: Black Khaki,colour_: Black Purple,colour_: Black and White,colour_: Blue,colour_: Blue Cloth,colour_: Blue and White,colour_: Brown,colour_: Brown and White,colour_: Burgundy,colour_: Burnt Orange,colour_: Camel,colour_: Champagne,colour_: Chocolate Brown,colour_: Clear,colour_: Coffee Brown,colour_: Dark Grey,colour_: Dusty Pink,colour_: Dusty Purple,colour_: Gold,colour_: Green,colour_: Green Shiny Leather,colour_: Grey,colour_: Hot Pink,colour_: Khaki,colour_: Leopard Print,colour_: Mauve Purple,colour_: Medium Cool Black,colour_: Mint Green,colour_: Multicolor,colour_: Navy Blue,colour_: Orange,colour_: Pink,colour_: Pink Brown,colour_: Purple,colour_: Red,colour_: Red Violet,colour_: Red and White,colour_: Rose Gold,colour_: Royal Blue,colour_: Rust Brown,colour_: SILVER/GLITTER,colour_: Silver,colour_: Teal Blue,colour_: Violet Purple,colour_: WHITE,colour_: White,colour_: White Card,colour_: White Pink,colour_: White and Blue,colour_: White/Blue Leaf,colour_: Yellow,colour_: Yellow Blue,colour_: black flip flops,colour_: dark brown
"Women Fringe Trim Ankle Strap Wedge Sandals, Fabric Vacation Sandals Summer",12.66,18.0,0.0,100.0,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Elegant Black Flats For Women, Bow Decor Point Toe Faux Suede Ballet Flats",7.05,14.1,0.0,1000.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Party & Holiday Season, Wedding Ceremonies, Leisure Life, Fashionable With 2023's Latest Designs. Spring & Summer Styles Include Versatile Pink & Silver-colored Chunky Heels With Crystal, Tpu Pink Bands With Decorative Patterns, Toe-exposing Design The Classic Model & Elegant & Women's Fashionable High-heeled Sandals With Rubber & Fun High-heeled Sandals For Women.",6.94,16.4,0.0,500.0,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Buckle Decor Point Toe Stiletto Heeled Slingback Pumps, Rust Brown Elegant Solid Color Open Heel",17.30353726362625,25.392143671607748,0.0,1000.0,44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Women Cross Strap Fluffy Bedroom Mule Indoor Slippers For Guests,17.30353726362625,25.392143671607748,0.0,1000.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Criss Cross Toe Ring Design Thong Sandals, Khaki Fashion Solid Color T-strap Sandals",17.30353726362625,25.392143671607748,0.0,1000.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women Minimalist Crossover Strap Ballet Flats, Fashion Outdoor Faux Suede Flats",9.55,17.9,0.0,1000.0,43,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
New Arrival Fashionable Women's Elegant High-heeled Shoes With Pointed Toe And Simple Strap,17.30353726362625,25.392143671607748,0.0,500.0,55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
"Women's Casual Flat Crossed Strap Sandals For Beach, Fashionable Shoes",3.61,11.8,0.0,26.0,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women Cartoon Graphic Single Band Slides, Fashion Summer EVA Slides",17.30353726362625,25.392143671607748,0.0,1000.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"New Arrival Women's White British Style Lace-Up Fabric Sports Shoes, Round Toe Low Top Thick Sole Slip-On Sneakers, Trendy Breathable Non-Slip Cloth Shoes For Students",7.42,16.9,0.0,2.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Women's Blue Fashion Foreign Trade Large Size Breathable Slip-On Comfortable Flat Shoes,11.0,13.3,0.0,100.0,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Elegant Slingback Wedge Sandals For Women, Minimalist Elastic Outdoor Flatform Sandals",17.30353726362625,9.2,0.0,1000.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women Bow & Buckle Decor Chunky Heeled Sandals, Elegant Outdoor White Ankle Strap Sandals",21.51,23.9,0.0,19.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Black Minimalist Fuzzy Bedroom Slippers,3.86,6.4,0.0,1000.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"New Spring Autumn Lace-up Women's Sports Shoes, Casual Fashionable Classic Sneakers For Students",17.30353726362625,25.392143671607748,0.0,1000.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Ladies' Waterproof Platform High Heeled Sandals With Hollow Out Design And Ultra High Heel,15.81,32.1,0.0,100.0,13,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women Buckle Decor Espadrille Sole Sandals, Vacation Summer Ankle Strap Wedge Sandals",22.7,24.2,0.0,10.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Cross Strap Wedge Sandals, Solid Green Holiday Wedge Sandals",17.30353726362625,25.392143671607748,0.0,1000.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women's Lace Mesh Closed Toe Wedges With Woven Straw Thick Sole, Summer",20.2,25.4,0.0,16.0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1 Pair Of Korean Style Women's Fashion New Casual Sneakers,15.55,31.1,0.0,426.97953488372093,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"Beige Simple & Fashionable Back Zipper Bag & Fish Mouth Shoes & Sexy High Heeled And Hollowed Out Gladiator Sandals For Women, Spring And Summer",9.52,17.0,0.0,21.0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women's Casual Sports Sneakers, Lightweight White Shoes",11.94,20.7,0.0,1000.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Women Bowknot Pointed Toe Pumps Stiletto Party Dress Shoes,19.81,28.3,0.0,9.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Ladies' Fashionable Hollow Out Flat Shoes, Comfortable & Non-slip",9.32,15.3,0.0,1000.0,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Block High Heels Pu Vintage Mary Jane Shoes In Brown For Women, Spring And Autumn Collection",17.30353726362625,25.392143671607748,0.0,77.0,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Shark Design Slides, Light Pink Preppy Style Collegiate Cartoon Slippers",10.8,14.0,0.0,1000.0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women Lizard Embossed Point Toe Stiletto Heeled Pumps, Fashion Red Court Pumps",17.36,24.8,0.0,18.0,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women's Stylish Lace-up Sneakers For Fall, Comfortable And Versatile White Shoes",7.42,16.9,0.0,1000.0,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"White & Pink Lightweight & Comfortable Sneakers For Men & Women, Suitable For Walking And Commuting",21.67,27.39,0.0,1000.0,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fashionable Butterfly Knot Black Suede Open Toe Chunky Heels With An Ankle Strap For Women,21.1,25.9,0.0,89.0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women Faux Pearl Decor Point Toe Ankle Strap Flats, Elegant Apricot Faux Suede Pumps",12.4,15.1,0.0,1000.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fashionable And Comfortable Women's Wedge Heel Platform Sandals For Young Adults,15.4,19.4,0.0,500.0,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Minimalist Double Buckle Strap Flat Sandals,13.0,25.392143671607748,0.0,1000.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"Women's Strappy Flat Sandals, Open Toe Anti-slip Slides, Outdoor Beach Shoes",7.09,13.3,0.0,100.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Women's Yellow Avant-garde Ankle Strap Sandals With Flower Decoration And Chunky Heels,21.4,27.0,0.0,1000.0,55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
"Women Espadrille Sandals, Vacation Faux Suede Wedge Slide Sandals",18.7,23.5,0.0,500.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Men Slip-On Low-Top Skate Shoes, Comfortable And Anti-Slip Casual Sports Shoes, Comfortable Outdoor Shoes",15.8,21.0,0.0,4.0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
New Spring/Summer Bare Strap Pu Wedges With Jute Bottom For Women,17.30353726362625,25.392143671607748,0.0,500.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
CUCCOO BIZCHIC Women Shoes Minimalist Fashion Point Toe Flats Elegant Beige Summer Ballet Shoes For Summer,17.30353726362625,25.392143671607748,0.0,1000.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women Polka Dot Decor Contrast Mesh Point Toe Ballet Flats, Fashionable Black Dancing Shoes",17.30353726362625,25.392143671607748,0.0,1000.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Patent PU Closed Toe Ballerina Flats,12.0,25.392143671607748,0.0,1000.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Children's Hollow Out Strap Design Closure Casual Sandals With Soft Sole And Headcap For Summer,6.26,14.4,0.0,9.0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ladies' Daily Wear Solid Color Flat Shoes,6.6,11.0,0.0,1.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Ladies' Color Block White Sneakers, Spring & Autumn New Stylish Pair Of Shoes, Lightweight & Comfortable Blue Casual Sports Shoes",18.0,22.7,0.0,100.0,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women Minimalist Point Toe Stiletto Heeled Pumps, Elegant Apricot Ankle Strap Pumps",21.5,26.5,0.0,500.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Summer Hollow Out New Style Pu Leather Driving Loafers For Middle Aged & Elderly Women, Soft Bottom Wedge Heels Loafers",17.30353726362625,25.392143671607748,0.0,1000.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women's Basic Pumps, Slip-resistant Work Shoes With Chunky Mid Heels And Round Toe",15.3,18.8,0.0,100.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"NEW Ladies Flat Roman Style Sandals With Clip Toe, Fashionable Rivet & Elastic Strap Big Size Solid Color Retro Sandals",9.1,11.4,0.0,426.97953488372093,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Women Chunky Heeled Platform Loafer Pumps,17.30353726362625,25.392143671607748,0.0,1000.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Men's Autumn And Winter Breathable Sports Casual Shoes, Black With Outdoor All-Match Wedge Sneakers",14.75,29.3,0.0,59.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"Women's Sexy Pointed Toe Stiletto Pumps, Patent Leather Cutout Ankle Strap Sandals",20.0,24.5,0.0,92.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"NEW 2024 Women's New Trendy Airy Low-Heeled Sandals(Random Prints), Comfortable And Stylish",21.5,27.0,0.0,426.97953488372093,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women's Plus Size Casual Sports Shoes, White School Shoes, Flat Fashion Sneakers With Lace-Up For Students",14.7,18.5,0.0,1000.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Women's Comfortable Lace-Up Low-Top Slip Resistant Canvas Sneakers,15.1,19.0,0.0,31.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"Women Two Tone Point Toe Pyramid Heeled Slingback Pumps, Elegant Outdoor Pumps",17.30353726362625,25.392143671607748,0.0,100.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Women Work Shoes Fashionable Round Toe White/Brown Flat Loafers Casual Leather Shoes,23.6,28.7,0.0,100.0,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women's White High Heels, Pointed Toes, Versatile, Simple And Elegant Soft Leather Stilettos, Featuring Pearl & Rhinestone Decor, Perfect For Banquets And Parties",13.77,23.8,0.0,45.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"New Arrival Women's Thick Bottom Sports Shoes, Outdoor Leisure & Fashionable Anti-Skid & Wear-Resistant Athletic Shoes",17.30353726362625,25.392143671607748,0.0,13.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women's Leopard Print Pointed Toe Flat Shoes With Side Cutout Detail, Fashionable Black & White Striped All-Match",12.6,15.3,0.0,30.0,55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Two Tone Point Toe Stiletto Heeled Slingback Pumps,17.30353726362625,25.392143671607748,0.0,500.0,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pearl Chain Decoration White High Heels Women's Mary Jane Chunky Heel Shoes Wedding Shoes Flat Shoes Work Shoes Formal Shoes,23.7,29.2,0.0,65.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Fashionable Simple Style Pointed Toe Thick Heel Women's Flat Shoes With Ankle Strap,17.30353726362625,25.392143671607748,0.0,56.0,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"2024 New Summer Trendy Thick-Soled White Sneakers For Women, Retro Casual Sports Shoes",14.01,25.4,0.0,100.0,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pointy Toe Front Knot Flats,12.0,25.392143671607748,0.0,1000.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women Bow Decor Chunky Heeled Ankle Strap Sandals, Fashion Summer Satin Heeled Sandals",17.30353726362625,25.392143671607748,0.0,100.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Trendy And Fashionable High Heels Women's Shoes Lady's Single Shoes With Hollow-Out Back,21.8,26.7,0.0,100.0,13,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Women's Lightweight Breathable Eva Material Indoor Outdoor Anti-Slip Slippers For Four Seasons,1.26,6.1,0.0,1000.0,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women Point Toe Slingback Chunky Heeled Pumps, Elegant Brown And Beige Linen Pumps",17.30353726362625,25.392143671607748,0.0,100.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women's Butterfly Knot Ankle Strap Design High Heel Shoes With Waterproof Platform, Elegant Mary Jane Style, Autumn And Spring, Black Suede Fabric, Chunky Heel, Trendy And Sexy, Black Round Toe Platform Pumps",23.9,29.4,0.0,100.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
New Summer Arrival Trendy Casual Sport Shoes Soft And Comfortable Retro Couple Flat Shoes For Women,18.7,23.6,0.0,2.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"Minimalist Platform Chunky Sandals, Fashionable Solid Color Brown High-heeled Sandals For Women",17.30353726362625,25.392143671607748,0.0,1000.0,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Butterfly Design Chunky/high Heel Sandals, 35-44 Size Range, Perfect For Summer & Vacation Outfits",22.1,27.8,0.0,1000.0,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
